id,RowId,ColId,QCScore,MedianExcess,NumExcess,LS3x3,DBSumPos,DBSumNeg,pGamma,pBeta,-ExcessHSA,-ExcessCRX,pGamma_scrambled
1007,NCGC00249613,NCGC00346654,3,111.00336,11,-41.77932,0.69761,-3.14257,0.074090005,0.05683207,279.59495,0,-0.022057021
1008,NCGC00242441,NCGC00346654,3,69.97843,12,-1.77854,1.07284,-1.36557,0.031148291,0.02660426,44.12307,44.12307,0.003755466
1015,NCGC00264109,NCGC00346509,3,75.14167,15,-4.9281,0.81433,-0.95409,-0.010350848,-0.023244226,27.15956,27.15956,0.009856577
1016,NCGC00095992,NCGC00346509,3,91.79606,4,0,1.21322,-0.01551,-0.04831748,-0.091343314,-114.06802,65.71288,-0.011790284
1017,NCGC00273480,NCGC00346509,3,90.02111,5,0,0.70172,-0.20739,-0.006072218,-0.007598437,-40.27811,-40.27811,0.007238883
1022,NCGC00025060,NCGC00346509,3,77.58715,16,-1.15801,0.19046,-0.35142,-0.010321162,-0.015866695,22.83356,22.83356,0.008534685
1023,NCGC00263117,NCGC00346509,3,89.97264,6,0.20875,0.7628,-0.18624,-0.0108679,-0.011824096,-51.58709,-51.58709,0.002281686
1024,NCGC00185850,NCGC00346509,3,93.16245,11,-0.26501,0.58243,-0.05572,-0.008054833,-0.009574113,-43.30578,-43.30578,0.051582144
1025,NCGC00242478,NCGC00346509,3,47.30611,11,-1.67515,0.76494,-0.15992,-0.000911062,-0.012478678,0.25424,0.25424,0.000986969
1027,NCGC00247878,NCGC00346509,3,54.32066,15,-0.56996,0.23856,-0.16825,-0.001322582,-0.003059659,1.20174,1.20174,0.009257235
1031,NCGC00162453,NCGC00346509,3,67.97354,13,-0.65764,1.44023,-0.04846,-0.021371251,-0.05556944,-37.02295,3.95455,0.010496789
1035,NCGC00017363,NCGC00346509,3,13.13752,11,-0.97795,1.19705,-0.18458,-0.014243241,-0.032493853,-47.83919,-47.83919,0.025299525
1037,NCGC00024379,NCGC00346509,3,41.60016,14,-0.46966,0.64305,-0.08832,-0.021007271,-0.036692758,-14.57488,-14.57488,0.014937462
1038,NCGC00346681,NCGC00346509,3,91.09692,7,-0.43944,0.48663,-0.03476,-0.004592186,-0.008557592,-23.80568,-23.80568,0.003230104
1040,NCGC00242441,NCGC00346509,3,40.71996,16,-1.9829,0.58821,-0.15382,-4.34E-06,-0.018529909,14.74071,14.74071,0.011244897
1042,NCGC00162398,NCGC00346509,3,86.91443,6,2.57876,1.94336,-0.02709,-0.029054888,-0.062190755,-107.65119,-107.65119,0.052380052
1045,NCGC00016526,NCGC00263379,0,48.91031,22,-14.552,0.3684,-0.36665,0.025267302,-0.041479535,167.15861,167.15861,-0.005077506
1046,NCGC00264109,NCGC00263379,2,53.37843,22,-14.86572,0.61604,-0.76609,0.058622752,-0.075919054,265.49142,265.49142,0.000486682
1047,NCGC00095992,NCGC00263379,0,67.9105,21,-23.30696,0.68094,-1.37226,0.046394923,-0.035649832,274.81387,-83.55961,0.124371629
1048,NCGC00273480,NCGC00263379,0,46.15072,10,-0.84808,0.84539,0,-0.0003039,-0.04698654,2.36601,-0.34737,0.016017584
1049,NCGC00250408,NCGC00263379,3,44.2457,13,-4.39989,0.58911,-0.29843,-0.000980398,-0.020680256,21.75058,-5.35662,-0.008612945
1050,NCGC00162409,NCGC00263379,0,19.92966,7,0.39193,2.5452,-0.0666,-0.013784892,-0.051152522,-129.66953,-1.16503,-0.031929305
1051,NCGC00345829,NCGC00263379,3,36.75457,5,1.99126,1.32133,-0.00918,-0.015577686,-0.022857092,-95.98134,-0.33526,-0.018912602
1052,NCGC00346484,NCGC00263379,3,37.21028,13,-3.50541,0.51674,-0.18543,-0.000525179,-0.00741489,14.94834,-1.10219,-0.006393297
1053,NCGC00025060,NCGC00263379,0,54.58731,11,-0.44202,0.74212,-0.08833,-0.003016532,-0.029854347,11.77955,11.77955,0.058622752
1054,NCGC00263117,NCGC00263379,0,34.08461,13,-1.93359,0.52163,-0.05578,-0.001815892,-0.008012199,3.18383,-0.3836,0.006629911
1055,NCGC00185850,NCGC00263379,0,36.15704,22,-3.21642,0.1536,-0.14591,0.009972101,-0.006157862,39.82311,39.82311,0.021007368
1056,NCGC00242478,NCGC00263379,0,26.45476,15,-3.89186,0.91244,-0.03007,8.25E-05,-0.04565151,40.95939,-17.82892,-0.017050043
1057,NCGC00183285,NCGC00263379,3,71.55835,13,-1.2416,0.78795,-0.17427,-0.008451124,-0.01140549,-43.21165,3.1602,0.004294622
1058,NCGC00247878,NCGC00263379,0,42.43156,12,-8.36659,0.47387,-0.20663,0.015585213,0.003549624,42.15573,0.09019,-0.018804484
1059,NCGC00241102,NCGC00263379,0,33.40964,18,-2.35134,0.60218,-0.1581,0.003650343,-0.005939435,37.65141,-8.44424,0.003107612
1060,NCGC00263215,NCGC00263379,3,43.21399,21,-8.05196,0.34181,-0.82023,-0.006042238,-0.020402721,85.64504,85.64504,0.016468429
1061,NCGC00091112,NCGC00263379,3,26.74767,14,-5.9414,0.58351,-0.41451,0.011244897,-0.002058015,56.55857,-3.50103,-0.001339901
1062,NCGC00162453,NCGC00263379,0,30.43382,13,-2.05072,0.85171,-0.10883,-0.001837516,-0.027476004,17.60337,0.14467,-0.007444775
1063,NCGC00179536,NCGC00263379,0,51.6895,19,-12.04108,2.21759,-1.13472,0.02294435,0.001976186,31.25447,31.25447,4.34E-05
1064,NCGC00346634,NCGC00263379,3,57.7073,16,-5.14115,0.29767,-0.32449,0.003103237,-0.001958588,34.55913,0.38705,0.032484784
1065,NCGC00345447,NCGC00263379,3,45.38721,8,-0.0233,1.04437,-0.0716,-0.013860616,-0.017141899,-77.51121,6.09911,0.05394094
1066,NCGC00017363,NCGC00263379,0,19.2188,10,-1.10969,2.07208,-0.01753,0.001148054,-0.065594652,-6.9495,-6.9495,-0.008152874
1067,NCGC00015871,NCGC00263379,3,53.92128,9,-0.33432,1.67749,0,-0.009012981,-0.052124254,-34.40345,-34.40345,-0.00767098
1068,NCGC00024379,NCGC00263379,3,67.65121,17,-17.7774,0.63538,-1.59647,0.040128991,0.018521172,188.71686,-54.19122,0.005625649
1069,NCGC00346681,NCGC00263379,0,60.1033,15,-5.37922,0.48545,-0.39117,-0.000512165,-0.004231066,33.66706,33.66706,0.084267843
1070,NCGC00249613,NCGC00263379,0,65.90392,18,-2.02206,0.53808,-0.40728,0.010550182,-0.007598437,53.22267,53.22267,-0.021755581
1071,NCGC00242441,NCGC00263379,0,68.38359,24,-23.78153,0.42377,-1.49366,0.091482812,-0.008898115,315.19503,-25.78633,0.002198744
1072,NCGC00162440,NCGC00263379,3,50.36793,14,-3.86904,1.43939,-0.13475,-0.006816759,-0.042768402,-8.8559,-8.8559,0.012619784
1073,NCGC00162398,NCGC00263379,0,44.40018,21,-4.87657,0.75138,-0.20443,0.009856577,-0.010656068,60.39323,-5.53489,0.021048393
1074,NCGC00346692,NCGC00263379,0,33.10411,12,-3.00536,0.66348,-0.28018,0.002382112,-0.002869869,23.23755,-4.47726,-0.00115369
1075,NCGC00346536,NCGC00263379,3,42.33827,13,-0.56108,0.43164,-0.20662,-0.002438221,-0.011435102,1.01121,1.01121,-0.031565994
1076,NCGC00264109,NCGC00016526,2,56.48851,23,-15.92093,0.6665,-0.45961,0.053842605,-0.071624299,221.11666,221.11666,0.006021791
1077,NCGC00095992,NCGC00016526,0,66.7406,19,-18.67194,0.23684,-1.1198,0.071978171,0.019460344,208.51791,208.51791,0.004632483
1078,NCGC00273480,NCGC00016526,0,17.91911,11,-0.67325,1.00589,-0.05085,-0.00930639,-0.055512116,-9.56637,-9.56637,-0.081437326
1079,NCGC00250408,NCGC00016526,3,77.84561,9,-0.20498,1.28633,-0.08039,-0.007973825,-0.035169484,-33.11691,-33.11691,-0.000138952
1080,NCGC00162409,NCGC00016526,3,42.75606,9,0.11105,1.60632,-0.00936,-0.009540125,-0.043393719,-28.5113,0.311,0.008392976
1082,NCGC00346484,NCGC00016526,3,54.79569,12,-1.39211,1.37102,-0.03717,-0.005746614,-0.048705874,-14.05665,-14.05665,0.074126062
1083,NCGC00025060,NCGC00016526,0,46.92419,13,-2.72477,1.25862,-0.01328,-0.014785067,-0.04812704,-11.56791,0.4393,-0.011265866
1084,NCGC00263117,NCGC00016526,0,36.55004,14,-0.62346,1.00927,-0.00315,-0.010024194,-0.036577,-18.09984,-18.09984,0.000530163
1085,NCGC00185850,NCGC00016526,0,50.35448,14,-0.2682,1.11081,-0.02816,-0.007385003,-0.06334462,-14.7436,-14.7436,0.000573647
1086,NCGC00242478,NCGC00016526,0,39.56295,14,-3.11598,0.90056,-0.07851,0.001148054,-0.025789056,37.45576,37.45576,-0.016674063
1087,NCGC00183285,NCGC00016526,3,57.81255,9,-1.66204,0.83363,-0.14792,-0.007346574,-0.01314913,-41.50943,-41.50943,0.006343371
1088,NCGC00247878,NCGC00016526,0,44.46939,18,-6.29344,0.22353,-0.2927,0.014932967,0.007724909,70.35612,-1.42925,-0.001227318
1089,NCGC00241102,NCGC00016526,0,35.54955,16,-6.1897,0.51816,-0.45512,0.010127663,0.005212287,69.89999,69.89999,-0.016151328
1090,NCGC00263215,NCGC00016526,3,62.31733,11,-2.77769,0.52475,-0.20683,-0.005948003,-0.022048765,16.25468,-0.80214,-0.005330687
1091,NCGC00091112,NCGC00016526,3,36.66706,9,-0.4746,0.98549,-0.13079,-0.01192129,-0.035921793,-31.64807,-31.64807,0.002045996
1092,NCGC00162453,NCGC00016526,0,30.56772,12,-2.22436,0.74457,-0.07546,0.000560602,-0.006812484,13.12953,13.12953,0.001998001
1093,NCGC00179536,NCGC00016526,3,46.83471,18,-2.47074,0.65365,-0.14583,0.003046378,-0.009667564,38.28401,38.28401,-0.027606438
1094,NCGC00346634,NCGC00016526,3,52.43418,13,-3.79526,0.4249,-0.58889,0.007177065,0.005374946,34.72574,34.72574,0.000978264
1095,NCGC00345447,NCGC00016526,3,60.77345,8,-1.87398,0.56909,-0.16206,-0.007090293,-0.012795058,-20.88464,-20.88464,0.008468253
1096,NCGC00017363,NCGC00016526,3,32.05863,12,-5.77732,1.37168,-0.0157,0.007097596,-0.044888467,46.56741,46.56741,0.024692293
1097,NCGC00015871,NCGC00016526,3,44.46831,16,-6.69096,0.35983,-0.71673,0.013488025,0.005894106,75.98484,75.98484,-0.001409168
1098,NCGC00024379,NCGC00016526,0,72.94156,16,-3.66345,1.72717,-0.79435,0.003917581,-0.002822409,-12.61455,-12.61455,0.006365406
1099,NCGC00346681,NCGC00016526,0,56.90895,20,-4.69374,0.31635,-0.53544,0.0107015,0.003352632,71.16439,71.16439,-0.055577083
1100,NCGC00249613,NCGC00016526,0,46.07146,11,-0.30485,0.88277,-0.01434,-0.017287995,-0.024058552,-54.91338,-54.91338,-0.006461763
1103,NCGC00162398,NCGC00016526,0,43.36758,14,-3.38875,1.22357,-0.02696,-0.005116136,-0.02918485,10.8277,10.8277,0.009217308
1104,NCGC00346692,NCGC00016526,0,33.91126,13,-2.97476,0.51524,-0.18267,0.004171829,0.000647581,30.10657,30.10657,0.00665637
1105,NCGC00346536,NCGC00016526,3,49.77208,9,-0.94886,0.46131,-0.13788,-0.007734979,-0.010634879,-28.96532,-28.96532,-0.015749439
1107,NCGC00273480,NCGC00264109,0,46.24919,9,-1.12865,1.23216,-0.06138,-0.008578882,-0.034435929,-7.38635,0,-0.007965297
1108,NCGC00250408,NCGC00264109,3,51.59058,12,-2.12602,2.24644,-0.21666,-0.013507124,-0.02745562,-105.99004,-105.99004,-0.01838423
1112,NCGC00025060,NCGC00264109,2,26.44646,10,-0.64033,1.0996,-0.03806,-0.019153692,-0.100828725,13.556,0,-0.003150211
1113,NCGC00263117,NCGC00264109,0,60.1997,19,-9.1524,0.53389,-2.02783,0.072732319,0.035141918,259.28277,259.28277,0.00702697
1114,NCGC00185850,NCGC00264109,0,43.83016,14,-3.82966,0.887,-0.19459,0.010114327,-0.008319067,-15.64582,-15.64582,0.010950844
1115,NCGC00242478,NCGC00264109,0,37.00556,15,-3.49853,1.29614,-0.03168,0.009195128,-0.050700621,60.35007,60.35007,-0.002757682
1117,NCGC00247878,NCGC00264109,0,39.11693,14,-4.76794,0.96427,-0.23196,0.014928472,-0.060882848,79.22357,0,-0.009412649
1118,NCGC00241102,NCGC00264109,0,48.89311,22,-4.29569,0.89884,-0.04724,0.012074665,-0.054157074,83.60447,83.60447,-0.001837516
1120,NCGC00091112,NCGC00264109,3,72.02046,17,-6.95114,0.90488,-1.11302,0.016391752,-0.023326551,132.26056,-2.07674,-0.03123067
1121,NCGC00162453,NCGC00264109,0,48.78674,19,-8.1201,0.80197,-0.45697,0.001871493,-0.031565994,68.87291,68.87291,0.143778788
1122,NCGC00179536,NCGC00264109,3,51.5799,20,-13.09931,0.83124,-0.46848,0.018453195,-0.006209241,116.92692,0.25843,-0.008587398
1125,NCGC00017363,NCGC00264109,0,62.61217,25,-18.82948,0.08007,-2.54898,0.083877821,0.059543284,403.57731,403.57731,0.054009787
1126,NCGC00015871,NCGC00264109,3,62.62039,23,-7.21007,0.38228,-1.05798,0.012195248,-0.012685406,139.15328,139.15328,0.040128991
1127,NCGC00024379,NCGC00264109,3,54.23277,17,-4.67486,0.83468,-1.00098,0.023572066,-0.004768338,128.74254,-1.82811,-0.015171073
1128,NCGC00346681,NCGC00264109,0,48.84442,15,-2.24312,0.70487,-0.38463,-0.001227318,-0.002779259,9.89172,9.89172,-0.010024194
1129,NCGC00249613,NCGC00264109,0,42.42947,10,-2.4456,3.82929,-0.38316,-0.051623236,-0.069749473,-267.54571,-267.54571,0.013111873
1131,NCGC00162440,NCGC00264109,3,69.16475,17,-9.25086,2.17107,-0.80986,-0.001357219,-0.015724309,-97.1481,-97.1481,-0.004325674
1132,NCGC00162398,NCGC00264109,0,47.14238,17,-4.46769,0.86867,-0.44142,0.015369188,-0.005626594,89.09487,89.09487,0.000804189
1133,NCGC00346692,NCGC00264109,0,47.07321,21,-6.33912,0.3115,-0.53073,0.023407031,0.011115667,118.25633,118.25633,0.012695798
1135,NCGC00273480,NCGC00095992,0,36.69227,22,-7.28488,0.21633,-0.80417,0.022811592,0.016590238,108.80217,108.80217,-0.002438221
1136,NCGC00250408,NCGC00095992,3,93.14602,2,0,0.15478,-0.00098,-0.036632887,-0.076771477,-13.94247,0,0.009621181
1137,NCGC00162409,NCGC00095992,3,70.80197,7,-0.11494,0.0141,-0.02742,-0.021056922,-0.050793357,5.20945,0,-0.003873949
1138,NCGC00345829,NCGC00095992,3,98.89559,13,-0.61427,0.009,-0.08322,0.000108587,9.99E-05,7.79183,0,-0.0096888
1139,NCGC00346484,NCGC00095992,3,99.85682,20,-4.61243,0.16993,-0.91128,0.008729611,0.00856569,75.21066,75.21066,0.032667352
1140,NCGC00025060,NCGC00095992,0,79.00954,24,-25.42316,0.07662,-2.49216,0.060545647,0.046984899,311.81079,311.81079,-0.029136119
1141,NCGC00263117,NCGC00095992,0,48.64309,17,-11.06142,0.28668,-0.63326,0.046206494,0.00637422,121.38696,-10.73522,0.006096658
1142,NCGC00185850,NCGC00095992,0,91.05379,5,-0.01173,0.6136,-0.19678,-0.019361421,-0.031929305,-32.717,2.36801,0.051308354
1143,NCGC00242478,NCGC00095992,0,57.53488,19,-12.01744,0.11407,-0.58132,0.021048393,-0.004806996,120.19575,-12.67556,0.01171312
1144,NCGC00183285,NCGC00095992,3,99.17918,22,-45.60956,0.19765,-4.87598,0.097333657,0.09363263,481.37054,481.37054,-0.00904701
1145,NCGC00247878,NCGC00095992,0,67.99095,23,-24.63016,0.00476,-1.96271,0.048570191,0.036363258,252.47455,-5.38832,-0.01102459
1146,NCGC00241102,NCGC00095992,0,27.59868,6,-0.63149,2.2054,0,-0.032562355,-0.120162473,-111.06419,-111.06419,0.006026194
1147,NCGC00263215,NCGC00095992,3,63.34174,11,-4.97768,1.3479,-0.16769,-0.008429827,-0.069856719,-20.66348,1.67549,0.004031536
1148,NCGC00091112,NCGC00095992,3,88.41945,12,-9.29734,0.78581,-0.84801,0.011628356,-0.02817256,46.49033,46.49033,0.012709214
1149,NCGC00162453,NCGC00095992,0,73.04494,23,-21.84432,0.08315,-2.26273,0.070182728,0.04275198,292.09193,292.09193,0.006431517
1150,NCGC00179536,NCGC00095992,3,77.08342,21,-45.61117,0.43427,-4.00201,0.084267843,0.040767751,538.23398,538.23398,0.017633775
1151,NCGC00346634,NCGC00095992,3,60.21435,4,2.54102,1.67981,-0.13855,-0.00775631,-0.084833561,-68.98568,3.21786,0.002382112
1152,NCGC00345447,NCGC00095992,3,84.62142,11,-1.5678,1.25482,-0.08491,-0.021693615,-0.06371231,-68.22403,-68.22403,-0.000182365
1153,NCGC00017363,NCGC00095992,0,53.06594,20,-13.14256,0.51941,-0.62121,0.045521106,-0.027496387,204.9954,204.9954,0.00598216
1154,NCGC00015871,NCGC00095992,3,53.53938,16,-6.80007,1.53333,-0.75874,0.007419975,-0.006504549,-1.45377,-1.45377,0.037796457
1155,NCGC00024379,NCGC00095992,3,75.52601,20,-6.71964,0.5121,-1.00964,0.016103209,0.000669329,115.49599,115.49599,0.007808914
1156,NCGC00346681,NCGC00095992,0,8.86566,5,0.42749,0.32427,-0.0535,0.000530163,9.12E-05,-10.00057,0,0.007057868
1157,NCGC00249613,NCGC00095992,0,13.87118,9,-0.31503,0.09541,-0.00888,-0.000173683,-0.000247477,-3.24908,0,0.008729611
1158,NCGC00242441,NCGC00095992,0,83.4964,14,-2.74543,0.00574,-0.1139,0.00120902,0.000356268,26.81261,0,0.035325607
1160,NCGC00162398,NCGC00095992,0,98.15547,25,-33.18539,0,-4.40199,0.108484843,0.103534412,477.00222,477.00222,0.0149959
1161,NCGC00346692,NCGC00095992,0,71.00662,17,-5.95048,0.02045,-0.61258,0.032667352,0.017846404,114.476,114.476,0.020993693
1162,NCGC00346536,NCGC00095992,3,78.80662,11,-9.4188,0.10937,-0.92764,0.020392449,0.015936482,86.35705,0,0.004294622
1163,NCGC00250408,NCGC00273480,3,98.63928,10,-0.00398,0.06809,-0.06196,-3.04E-05,-3.47E-05,-0.34981,-0.34981,0.053842605
1164,NCGC00162409,NCGC00273480,3,78.8002,11,-2.81474,0.0448,-0.21451,0.004803708,0.004619315,25.67949,25.67949,0.026696616
1165,NCGC00345829,NCGC00273480,3,93.54648,12,-0.57495,0.02046,-0.24865,0.001143699,0.00113499,22.98673,22.98673,-0.033789535
1166,NCGC00346484,NCGC00273480,3,68.4222,6,0.02351,0.42152,-0.76925,0.008339847,0.00486519,39.29063,39.29063,-0.014062482
1167,NCGC00025060,NCGC00273480,0,20.20698,14,-0.38623,0.28053,-0.15049,0.003913199,0.003523353,-0.16899,-0.16899,-0.003908383
1168,NCGC00263117,NCGC00273480,0,98.63009,10,-0.56155,0.9891,-0.28027,0.00167962,0.00170142,-60.21126,-60.21126,0.007521596
1169,NCGC00185850,NCGC00273480,0,8.28299,8,-0.23013,0.10728,-0.01208,-0.000182365,-0.000186706,-6.57462,-6.57462,0.035547079
1170,NCGC00242478,NCGC00273480,0,72.52829,12,-0.51132,0.43864,-0.09511,-0.003908383,-0.007769108,-6.44055,-6.44055,8.25E-05
1171,NCGC00183285,NCGC00273480,3,0,0,0.45017,0.71153,0,-0.015648909,-0.022424247,-58.22363,-58.22363,0.012606372
1172,NCGC00247878,NCGC00273480,0,51.25942,12,-0.51658,0.59915,-0.02044,-0.01093143,-0.039120524,-8.48235,0.28038,0.007923894
1173,NCGC00241102,NCGC00273480,0,77.6585,13,-1.39913,0.32338,-0.14588,-0.001339901,-0.001885084,4.53361,4.53361,0.013031311
1174,NCGC00263215,NCGC00273480,3,86.4178,13,-2.11381,0.01454,-0.27216,0.003755466,0.00353211,31.36736,31.36736,-0.013814341
1176,NCGC00162453,NCGC00273480,0,67.08028,7,-0.11922,0.98571,-0.0081,-0.014339895,-0.031004281,-41.49417,-41.49417,0.010212134
1177,NCGC00179536,NCGC00273480,3,75.0524,8,-0.45106,0.52634,-0.25224,-0.009412649,-0.024099639,0.99523,0.99523,0.002351545
1178,NCGC00346634,NCGC00273480,3,91.45437,12,-0.41049,0.19499,-0.12455,-0.001322582,-0.001357219,-5.56205,-5.56205,0.024604959
1180,NCGC00017363,NCGC00273480,0,56.90883,4,0,0.45793,-0.20312,-0.001478425,-0.001651518,-10.88837,-10.88837,0.001871493
1181,NCGC00015871,NCGC00273480,3,73.43835,4,0,2.03373,-0.00672,-0.032663074,-0.072521936,-107.94368,0,0.077445803
1182,NCGC00024379,NCGC00273480,0,24.261,5,0.01374,0.7495,-0.0774,-0.005639455,-0.015254942,-19.45553,-19.45553,0.064780008
1183,NCGC00346681,NCGC00273480,0,16.65132,13,-0.15719,0.53955,-0.01641,-0.008417048,-0.026447459,-19.94846,-19.94846,-0.00343468
1184,NCGC00249613,NCGC00273480,0,12.48629,7,0,0.38144,-0.1482,-0.020613995,-0.026733411,-15.18704,-15.18704,0.062793146
1185,NCGC00242441,NCGC00273480,0,20.21809,8,-0.42686,0.68101,-0.02268,-0.004871418,-0.024407668,-20.20953,-20.20953,-0.004041787
1187,NCGC00162398,NCGC00273480,0,36.55085,13,-3.09584,0.55603,-0.18032,0.005709249,-0.047975405,55.39065,55.39065,0.079250739
1188,NCGC00346692,NCGC00273480,0,72.05075,10,-0.95367,0.97054,-0.0305,-0.015803884,-0.046713622,-23.94269,-23.94269,0.00518152
1189,NCGC00346536,NCGC00273480,3,71.49271,16,-4.3573,0.12973,-0.56762,0.006581406,0.003300116,51.83555,51.83555,0.008339847
1190,NCGC00162409,NCGC00250408,3,12.26223,7,0.80317,1.15611,-0.11973,-0.008553334,-0.020800328,-52.07014,-52.07014,-0.000637944
1193,NCGC00025060,NCGC00250408,3,79.79555,15,-0.39561,0.23847,-0.31,0.00113499,-0.001032393,17.48571,17.48571,0.023888559
1194,NCGC00263117,NCGC00250408,3,86.95362,16,-3.49177,0.49399,-0.63364,0.00171886,-0.00038635,29.62679,29.62679,0.015423184
1195,NCGC00185850,NCGC00250408,3,9.6129,9,-2.29429,0.68465,-0.21133,-0.003184702,-0.01681196,-4.83375,0,0.013712079
1196,NCGC00242478,NCGC00250408,3,72.99896,8,0.55488,2.22884,-0.16679,-0.029136119,-0.059665637,-102.28533,5.63349,-0.021672958
1198,NCGC00247878,NCGC00250408,3,20.4319,13,-0.40611,0.35688,-0.19815,0.004566646,-0.001361548,17.51772,-0.70516,0.010581332
1199,NCGC00241102,NCGC00250408,3,83.6981,14,-6.2509,1.0548,-0.74597,-0.007192824,-0.01779269,11.10453,11.10453,0.047459395
1202,NCGC00162453,NCGC00250408,3,18.56514,14,-1.6425,0.68347,-0.23835,-0.003891166,-0.020783768,6.60781,6.60781,0.085736197
1208,NCGC00024379,NCGC00250408,3,12.04728,3,11.16725,3.59827,-0.24847,-0.036233539,-0.043354417,-315.7724,11.32574,-0.002580712
1209,NCGC00346681,NCGC00250408,3,84.86288,9,-0.27977,0.25685,-0.49874,0.003265109,-0.000577228,39.01765,39.01765,-0.007862949
1210,NCGC00249613,NCGC00250408,3,44.79831,8,0.06012,1.1046,-0.02214,-0.016586287,-0.027769427,-73.28832,-73.28832,-0.002913011
1211,NCGC00242441,NCGC00250408,3,68.81378,14,-1.44984,2.4088,-0.00399,-0.011709971,-0.094851799,-29.51523,-29.51523,0.024784244
1213,NCGC00162398,NCGC00250408,3,54.48448,11,-0.13439,1.71142,-0.10185,-0.015317833,-0.036604945,-75.973,-75.973,0.005590454
1214,NCGC00346692,NCGC00250408,3,21.56944,15,-1.79613,0.28595,-0.67625,0.002377745,-0.000260499,44.02812,44.02812,0.006991661
1218,NCGC00025060,NCGC00162409,3,24.7535,13,-0.63453,0.75392,-0.11397,-0.003055346,-0.026128606,-1.14521,-1.14521,-0.005176221
1219,NCGC00263117,NCGC00162409,3,78.55043,10,-0.8442,1.42789,-0.08043,-0.01734642,-0.055642039,-34.45933,0.5766,-0.032663074
1222,NCGC00183285,NCGC00162409,3,23.88525,6,2.29808,3.77306,-0.02507,-0.021276149,-0.099445824,-113.88303,1.1983,-0.013860616
1223,NCGC00247878,NCGC00162409,3,48.48234,12,-3.25304,1.53585,-0.02689,-0.01102459,-0.064371871,-24.29013,0.10314,-0.000382011
1224,NCGC00241102,NCGC00162409,3,27.68297,10,-2.49429,1.02854,-0.14882,-0.005678035,-0.028567186,1.28685,-0.05479,0.002534978
1225,NCGC00263215,NCGC00162409,3,33.18307,15,-10.27035,1.52363,-0.7262,-0.00134423,-0.041317664,68.00764,0.09001,0.008180499
1226,NCGC00091112,NCGC00162409,3,50.41777,4,3.16981,2.92605,-0.02983,-0.028441108,-0.050700621,-203.27431,5.70891,0.012552725
1227,NCGC00162453,NCGC00162409,3,66.89037,14,-2.10395,0.81439,-0.41068,-0.003150211,-0.011333568,8.70249,0.00262,0.015661747
1228,NCGC00179536,NCGC00162409,3,30.0173,21,-3.15852,0.43194,-0.21382,0.011418749,-0.003869645,79.97604,0.01404,-0.017655104
1229,NCGC00346634,NCGC00162409,3,20.80789,8,-0.55778,1.21695,-0.20209,-0.018804484,-0.03253012,-59.30808,-0.06793,-0.028139997
1230,NCGC00345447,NCGC00162409,3,17.45273,11,-0.86971,0.91296,-0.19178,-0.004523424,-0.016339585,-18.98934,-18.98934,-0.001435141
1231,NCGC00017363,NCGC00162409,3,25.6296,23,-5.98302,0.64541,-0.09024,0.020970904,-0.020485586,111.48188,-1.33183,0.005098022
1232,NCGC00015871,NCGC00162409,3,22.91665,13,-4.07781,2.14376,-0.09843,-0.016632267,-0.049159854,-70.55923,-70.55923,0.002797159
1233,NCGC00024379,NCGC00162409,3,43.79791,14,-2.547,1.25758,-0.23566,-0.005090383,-0.01695399,-30.28378,0.28841,0.021125897
1234,NCGC00346681,NCGC00162409,3,60.9813,12,-0.96998,0.37592,-0.20266,-0.008557592,-0.014646525,6.06317,6.06317,0.031778641
1235,NCGC00249613,NCGC00162409,3,75.62511,14,-0.21338,0.65031,-0.05074,-0.011265866,-0.017688463,-36.49477,0.27161,0.011954117
1236,NCGC00242441,NCGC00162409,3,29.60102,20,-8.48459,0.63672,-0.00683,0.01911983,-0.020033781,82.55031,-0.69666,0.060545647
1237,NCGC00162440,NCGC00162409,3,23.20022,11,0.29471,1.26602,-0.11789,-0.006547331,-0.031133661,-13.49845,0.17757,0.020415208
1238,NCGC00162398,NCGC00162409,3,72.87016,16,-3.50761,0.68279,-0.93616,0.003917581,-0.013077496,100.88774,100.88774,0.043385014
1239,NCGC00346692,NCGC00162409,3,62.37205,15,-2.63667,0.17483,-0.24535,0.000212856,-0.001491409,32.78188,32.78188,0.007950432
1240,NCGC00346536,NCGC00162409,3,84.2991,9,-1.95498,1.29916,-0.23622,-0.011121963,-0.018300964,-61.68688,-61.68688,0.006629911
1242,NCGC00025060,NCGC00345829,3,67.59384,7,0.33764,1.00602,-0.10191,-0.01489419,-0.042248586,-34.85785,2.14499,0.021604901
1243,NCGC00263117,NCGC00345829,3,86.15264,4,0.58182,1.5116,-0.11897,-0.022222105,-0.031735577,-113.51234,-113.51234,-0.003085533
1244,NCGC00185850,NCGC00345829,3,23.27802,9,-0.13188,0.21346,-0.2313,0.000499726,0.000499726,1.9835,0.01894,0.015054345
1245,NCGC00242478,NCGC00345829,3,49.63089,9,-3.58958,1.6147,-0.30554,-0.016862093,-0.032296345,-65.94169,-65.94169,0.003046378
1247,NCGC00247878,NCGC00345829,3,50.16825,12,-0.35097,0.83937,-0.05462,-0.004660937,-0.025408281,-13.11976,0.31453,0.033445297
1248,NCGC00241102,NCGC00345829,3,70.7968,10,-1.44562,1.12612,-0.15123,-0.009501886,-0.022345876,-39.22052,-39.22052,-0.021056922
